Movie,Top Genre,Top Percentage,All Genres
Bharat,Drama,19.130434782608695,"Drama: 19.13%, Thriller: 15.65%, Romance: 11.30%, Action: 9.57%, Mystery: 9.57%, Fantasy: 7.83%, Crime: 6.96%, Comedy: 6.09%, Horror: 4.35%, Music: 3.48%, War: 2.61%, Adventure: 2.61%, Sci-Fi: 0.87%"
Bheed,Thriller,21.910112359550563,"Thriller: 21.91%, Action: 13.48%, Comedy: 12.92%, Horror: 11.80%, Sci-Fi: 10.11%, Drama: 7.87%, Fantasy: 6.74%, Mystery: 6.18%, Crime: 2.81%, Romance: 2.25%, Adventure: 1.69%, Music: 1.12%, Sport: 0.56%, Animation: 0.56%"
Big Momma's House 2,Sci-Fi,18.269230769230766,"Sci-Fi: 18.27%, Action: 17.31%, Comedy: 14.42%, Horror: 12.50%, Adventure: 7.69%, Romance: 7.69%, Thriller: 5.77%, Drama: 4.81%, Mystery: 3.85%, Fantasy: 1.92%, Sport: 1.92%, Music: 1.92%, Crime: 0.96%, Animation: 0.96%"
Big Momma's House,Horror,22.666666666666664,"Horror: 22.67%, Comedy: 17.33%, Thriller: 12.67%, Action: 10.67%, Sci-Fi: 9.33%, Romance: 6.00%, Drama: 6.00%, Crime: 4.67%, Mystery: 4.00%, Adventure: 2.00%, Fantasy: 2.00%, Music: 2.00%, Sport: 0.67%"
Big Shark,,0.0,
Birdemic 2_ The Resurrection,,0.0,
Birdemic 3_ Sea Eagle,,0.0,
Birdemic_ Shock and Terror,Thriller,21.052631578947366,"Thriller: 21.05%, Horror: 20.47%, Action: 12.87%, Mystery: 12.28%, Comedy: 8.77%, Sci-Fi: 8.19%, Drama: 5.85%, Romance: 2.92%, Adventure: 2.92%, Fantasy: 2.34%, Crime: 1.75%, Music: 0.58%"
Black Christmas,Horror,24.33234421364985,"Horror: 24.33%, Thriller: 18.10%, Comedy: 15.73%, Drama: 7.12%, Mystery: 5.64%, Fantasy: 5.34%, Action: 5.04%, Crime: 4.15%, Sci-Fi: 3.86%, Adventure: 3.56%, Romance: 2.67%, Animation: 2.08%, Music: 1.48%, War: 0.89%"
Black Christmas_ 2021 Remake,Comedy,21.45922746781116,"Comedy: 21.46%, Horror: 16.31%, Thriller: 12.02%, Action: 11.59%, Sci-Fi: 9.44%, Fantasy: 8.15%, Crime: 6.01%, Adventure: 3.86%, Mystery: 2.58%, Drama: 2.58%, Romance: 2.58%, Animation: 2.15%, Music: 1.29%"
