Movie,Top Genre,Top Percentage,All Genres
Animal,Drama,84.84848484848484,"Drama: 84.85%, Thriller: 19.70%, Comedy: 15.15%, Adventure: 13.64%, Action: 13.64%, War: 12.12%, Mystery: 10.61%, Fantasy: 6.06%, Family: 6.06%, Biography: 6.06%, Sci-Fi: 6.06%, Crime: 6.06%, Animation: 4.55%, Romance: 3.03%, History: 1.52%, Music: 1.52%"
Another Round,Drama,82.6086956521739,"Drama: 82.61%, Comedy: 15.22%, Animation: 15.22%, Adventure: 13.04%, Family: 13.04%, Sci-Fi: 10.87%, Romance: 10.87%, Action: 10.87%, Thriller: 10.87%, Mystery: 8.70%, Fantasy: 6.52%, Biography: 6.52%, Crime: 6.52%, Sport: 2.17%, War: 2.17%, Music: 2.17%, Musical: 2.17%"
Apocalypse Now,Drama,79.74683544303798,"Drama: 79.75%, Adventure: 17.72%, War: 17.72%, Thriller: 16.46%, Action: 13.92%, Mystery: 13.92%, Fantasy: 11.39%, Animation: 10.13%, Family: 10.13%, Crime: 7.59%, Sci-Fi: 7.59%, Comedy: 6.33%, Horror: 2.53%, Biography: 2.53%, Music: 2.53%, Romance: 2.53%, History: 1.27%"
Assembly Required,Drama,80.0,"Drama: 80.00%, Family: 26.67%, Comedy: 26.67%, Adventure: 20.00%, Fantasy: 20.00%, Crime: 13.33%, Animation: 13.33%, Action: 13.33%, Musical: 6.67%, War: 6.67%, Romance: 6.67%, Sci-Fi: 6.67%, Mystery: 6.67%, Horror: 6.67%, Thriller: 6.67%"
Asuran,Drama,86.8421052631579,"Drama: 86.84%, Adventure: 13.16%, Thriller: 13.16%, Crime: 10.53%, Comedy: 10.53%, Fantasy: 10.53%, Action: 7.89%, Animation: 5.26%, Family: 5.26%, Mystery: 5.26%, War: 2.63%, Sport: 2.63%, Romance: 2.63%, Biography: 2.63%, History: 2.63%, Sci-Fi: 2.63%"
Au hasard Balthazar,Drama,80.3921568627451,"Drama: 80.39%, Adventure: 29.41%, Comedy: 21.57%, Fantasy: 19.61%, Family: 17.65%, Action: 13.73%, Animation: 13.73%, Sci-Fi: 9.80%, Thriller: 7.84%, Mystery: 7.84%, Crime: 3.92%, Musical: 1.96%, Romance: 1.96%, War: 1.96%, Horror: 1.96%, Biography: 1.96%"
Autumn Sonata,,0.0,
Avengers_ Age of Ultron,Drama,76.36363636363637,"Drama: 76.36%, Adventure: 29.09%, Action: 23.64%, Sci-Fi: 21.82%, Thriller: 16.36%, Fantasy: 12.73%, Animation: 9.09%, Comedy: 9.09%, Crime: 9.09%, Family: 9.09%, Horror: 5.45%, Biography: 5.45%, War: 5.45%, Sport: 3.64%, History: 3.64%, Mystery: 3.64%"
Avengers_ Endgame,Drama,66.66666666666666,"Drama: 66.67%, Adventure: 29.17%, Action: 20.00%, Thriller: 16.67%, Sci-Fi: 15.83%, Comedy: 11.67%, Crime: 11.67%, Fantasy: 10.83%, Animation: 10.83%, Family: 10.83%, Mystery: 7.50%, War: 5.00%, Biography: 4.17%, Romance: 2.50%, Horror: 1.67%, Film-Noir: 1.67%, History: 1.67%, Sport: 1.67%, Musical: 0.83%, Music: 0.83%"
Avengers_ Infinity War,Drama,72.6027397260274,"Drama: 72.60%, Adventure: 28.77%, Sci-Fi: 21.92%, Action: 19.18%, Fantasy: 12.33%, Family: 10.96%, Thriller: 10.96%, Animation: 9.59%, Comedy: 8.22%, Mystery: 6.85%, Crime: 5.48%, Horror: 4.11%, War: 4.11%, Romance: 2.74%, Sport: 1.37%, Musical: 1.37%, Biography: 1.37%, Music: 1.37%"
Baahubali 2_ The Conclusion,,0.0,
Baahubali_ The Beginning,Drama,66.07142857142857,"Drama: 66.07%, Comedy: 21.43%, Adventure: 21.43%, Action: 19.64%, Crime: 14.29%, Fantasy: 14.29%, Biography: 8.93%, Sci-Fi: 8.93%, Thriller: 7.14%, Animation: 5.36%, Family: 5.36%, Mystery: 3.57%, War: 1.79%, Horror: 1.79%, History: 1.79%, Romance: 1.79%, Music: 1.79%"
Babel,Drama,83.33333333333334,"Drama: 83.33%, Adventure: 17.78%, Thriller: 16.67%, Action: 15.56%, Comedy: 11.11%, Crime: 11.11%, Fantasy: 10.00%, Family: 10.00%, Sci-Fi: 10.00%, Animation: 8.89%, Mystery: 7.78%, War: 5.56%, Romance: 3.33%, Biography: 2.22%, Music: 2.22%, Sport: 1.11%, Film-Noir: 1.11%, Horror: 1.11%, Musical: 1.11%"
Back to the Future Part II,Drama,78.72340425531915,"Drama: 78.72%, Sci-Fi: 21.28%, Thriller: 17.02%, Comedy: 17.02%, Adventure: 17.02%, Crime: 10.64%, Action: 10.64%, Animation: 8.51%, Family: 8.51%, Mystery: 6.38%, Romance: 4.26%, Fantasy: 4.26%, War: 4.26%, Biography: 4.26%, Sport: 2.13%, Horror: 2.13%, Music: 2.13%"
Back to the Future Part III,Drama,82.75862068965517,"Drama: 82.76%, Thriller: 17.24%, Adventure: 17.24%, Action: 17.24%, Sci-Fi: 13.79%, Comedy: 12.07%, War: 12.07%, Family: 10.34%, Mystery: 10.34%, Animation: 8.62%, Fantasy: 6.90%, Crime: 6.90%, Western: 5.17%, Biography: 5.17%, Romance: 3.45%, History: 3.45%, Sport: 3.45%, Horror: 1.72%"
Back to the Future,Drama,62.7906976744186,"Drama: 62.79%, Adventure: 27.91%, Sci-Fi: 23.26%, Comedy: 20.93%, Fantasy: 13.95%, Animation: 13.95%, Family: 13.95%, Action: 13.95%, Thriller: 11.63%, Mystery: 6.98%, Biography: 6.98%, Crime: 2.33%, History: 2.33%, Horror: 2.33%, Romance: 2.33%, Music: 2.33%"
Bajrangi Bhaijaan,Drama,80.48780487804879,"Drama: 80.49%, Adventure: 19.51%, Comedy: 17.07%, Fantasy: 12.20%, Mystery: 12.20%, Thriller: 9.76%, Crime: 9.76%, Action: 9.76%, Family: 7.32%, War: 7.32%, Sci-Fi: 7.32%, Animation: 4.88%, Film-Noir: 2.44%, Short: 2.44%, Biography: 2.44%, Romance: 2.44%"
Barack and Michelle Obama Endorse Kamala Harris for President,,0.0,
Barry Lyndon,Drama,77.90697674418605,"Drama: 77.91%, Adventure: 15.12%, Thriller: 12.79%, Comedy: 12.79%, Action: 10.47%, Crime: 9.30%, Fantasy: 8.14%, Sci-Fi: 6.98%, Animation: 5.81%, Family: 5.81%, War: 4.65%, Romance: 4.65%, Mystery: 3.49%, Musical: 2.33%, Biography: 2.33%, Horror: 1.16%, Sport: 1.16%, Music: 1.16%"
Batman Begins,Drama,81.25,"Drama: 81.25%, Action: 23.75%, Crime: 17.50%, Thriller: 16.25%, Adventure: 15.00%, Comedy: 8.75%, Fantasy: 7.50%, Family: 7.50%, Mystery: 6.25%, Animation: 5.00%, War: 5.00%, Sci-Fi: 3.75%, Horror: 2.50%, Romance: 2.50%, Biography: 1.25%, Short: 1.25%, Western: 1.25%, History: 1.25%, Musical: 1.25%"
