Movie,Top Genre,Top Percentage,All Genres
Baahubali_ The Beginning,Drama,28.50678733031674,"Drama: 28.51%, Fantasy: 14.93%, Action: 14.03%, Comedy: 9.05%, Adventure: 8.60%, Thriller: 5.43%, Animation: 3.62%, Crime: 3.62%, Sci-Fi: 3.17%, Family: 2.26%, Biography: 1.81%, Horror: 1.36%, Mystery: 1.36%, Romance: 0.90%, War: 0.90%, History: 0.45%"
Babel,Drama,32.82442748091603,"Drama: 32.82%, Action: 9.54%, Thriller: 8.59%, Adventure: 8.40%, Comedy: 8.21%, Fantasy: 7.82%, Animation: 4.20%, Family: 4.01%, Crime: 3.24%, Sci-Fi: 2.86%, Romance: 2.67%, Mystery: 2.29%, War: 1.91%, Music: 1.34%, Horror: 1.15%, Biography: 0.38%, Musical: 0.19%, Film-Noir: 0.19%, Sport: 0.19%"
Back to the Future Part II,Drama,28.994082840236686,"Drama: 28.99%, Sci-Fi: 14.20%, Comedy: 10.06%, Adventure: 9.47%, Thriller: 7.10%, Horror: 4.14%, Mystery: 4.14%, Crime: 4.14%, Action: 3.55%, Animation: 2.96%, Fantasy: 2.96%, Family: 2.37%, War: 2.37%, Romance: 1.78%, Biography: 0.59%, Sport: 0.59%, Music: 0.59%"
Back to the Future Part III,Drama,29.957805907172997,"Drama: 29.96%, Adventure: 9.28%, Sci-Fi: 8.86%, Comedy: 8.86%, Thriller: 7.17%, Action: 6.33%, War: 5.91%, Animation: 2.95%, Mystery: 2.95%, Family: 2.95%, Horror: 2.53%, Biography: 2.11%, History: 2.11%, Crime: 2.11%, Fantasy: 2.11%, Western: 2.11%, Romance: 1.27%, Sport: 0.42%"
Back to the Future,Drama,27.127659574468083,"Drama: 27.13%, Sci-Fi: 11.17%, Adventure: 10.64%, Comedy: 9.04%, Action: 8.51%, Fantasy: 7.45%, Thriller: 5.85%, Horror: 4.26%, Animation: 3.72%, Family: 3.72%, Mystery: 3.19%, Biography: 2.13%, History: 1.60%, Romance: 1.06%, Crime: 0.53%"
Bajrangi Bhaijaan,Drama,30.81761006289308,"Drama: 30.82%, Adventure: 10.69%, Comedy: 10.06%, Fantasy: 7.55%, Action: 5.66%, Thriller: 5.66%, Sci-Fi: 5.03%, Crime: 5.03%, Mystery: 3.77%, Family: 3.77%, Horror: 3.14%, War: 2.52%, Animation: 1.89%, Romance: 1.26%, Short: 0.63%, Sport: 0.63%, Music: 0.63%, Film-Noir: 0.63%, Biography: 0.63%"
Barack and Michelle Obama Endorse Kamala Harris for President,,0.0,
Barry Lyndon,Drama,34.375,"Drama: 34.38%, Comedy: 11.25%, Adventure: 10.31%, Action: 7.19%, Thriller: 7.19%, Fantasy: 6.25%, Crime: 5.00%, Sci-Fi: 4.69%, War: 3.12%, Animation: 2.50%, Family: 2.19%, Romance: 1.88%, Horror: 1.56%, Mystery: 1.25%, Biography: 0.62%, Sport: 0.31%, Musical: 0.31%"
Batman Begins,Drama,33.89830508474576,"Drama: 33.90%, Action: 15.25%, Thriller: 12.20%, Crime: 11.19%, Fantasy: 5.42%, Adventure: 5.08%, Family: 2.71%, Comedy: 2.71%, Sci-Fi: 2.37%, Mystery: 2.03%, Animation: 2.03%, War: 1.69%, Romance: 1.02%, Horror: 1.02%, Short: 0.34%, Western: 0.34%, Biography: 0.34%, Musical: 0.34%"
Beetlejuice Beetlejuice,Drama,26.339285714285715,"Drama: 26.34%, Thriller: 10.27%, Mystery: 9.38%, Adventure: 8.93%, Fantasy: 8.04%, Sci-Fi: 7.59%, Comedy: 5.80%, Action: 5.36%, Family: 4.46%, Animation: 4.02%, Horror: 3.57%, Romance: 1.79%, Music: 1.34%, Crime: 1.34%, Musical: 0.89%, Biography: 0.45%, War: 0.45%"
Beetlejuice,Drama,26.339285714285715,"Drama: 26.34%, Thriller: 10.27%, Mystery: 9.38%, Adventure: 8.93%, Fantasy: 8.04%, Sci-Fi: 7.59%, Comedy: 5.80%, Action: 5.36%, Family: 4.46%, Animation: 4.02%, Horror: 3.57%, Romance: 1.79%, Music: 1.34%, Crime: 1.34%, Musical: 0.89%, Biography: 0.45%, War: 0.45%"
Before Midnight,Drama,16.176470588235293,"Drama: 16.18%, Comedy: 16.18%, Action: 11.76%, Adventure: 10.29%, Fantasy: 8.82%, Sci-Fi: 7.35%, Crime: 7.35%, Thriller: 5.88%, Animation: 4.41%, Family: 4.41%, Romance: 1.47%, Music: 1.47%, Horror: 1.47%, Mystery: 1.47%, War: 1.47%"
Before Sunrise,Drama,36.84210526315789,"Drama: 36.84%, Comedy: 8.13%, Sci-Fi: 7.18%, Mystery: 6.22%, Romance: 5.74%, Fantasy: 5.74%, Thriller: 5.26%, Adventure: 5.26%, Action: 3.83%, Horror: 3.83%, Family: 3.35%, Animation: 2.87%, Crime: 2.39%, War: 1.44%, Music: 0.96%, Musical: 0.96%"
Before Sunset,Drama,32.758620689655174,"Drama: 32.76%, Thriller: 8.05%, Fantasy: 6.32%, Sci-Fi: 6.32%, Adventure: 5.75%, Animation: 5.75%, Comedy: 5.75%, Mystery: 5.17%, Action: 4.60%, Family: 4.02%, Romance: 4.02%, Crime: 4.02%, Horror: 2.30%, War: 2.30%, Music: 1.72%, Musical: 0.57%, Short: 0.57%"
Ben-Hur,Drama,33.33333333333333,"Drama: 33.33%, Adventure: 16.92%, Comedy: 6.47%, Family: 6.47%, Fantasy: 5.47%, Mystery: 4.98%, Action: 4.48%, Sport: 4.48%, Animation: 3.98%, Sci-Fi: 3.48%, Thriller: 2.99%, Crime: 2.49%, Horror: 1.49%, War: 1.49%, Romance: 1.00%, Music: 0.50%"
Bicycle Thieves,Drama,34.35114503816794,"Drama: 34.35%, Comedy: 16.79%, Adventure: 9.16%, Thriller: 7.63%, Fantasy: 7.63%, Animation: 6.11%, Family: 6.11%, Crime: 2.29%, Romance: 2.29%, Sci-Fi: 2.29%, Action: 1.53%, War: 1.53%, Sport: 0.76%, Horror: 0.76%, Biography: 0.76%"
