Movie,Top Genre,Top Percentage,All Genres
Alien,Musical,6.423099906596219,"Musical: 6.42%, Sci-Fi: 6.06%, War: 6.00%, Short: 5.79%, Thriller: 5.51%, Sport: 5.42%, Action: 5.39%, Adventure: 5.23%, Horror: 5.12%, Mystery: 4.60%, Fantasy: 4.57%, Animation: 4.36%, Family: 4.32%, Drama: 4.18%, Western: 4.11%, Music: 4.00%, Biography: 3.83%, Crime: 3.67%, Comedy: 3.63%, Romance: 3.22%, History: 2.97%, Documentary: 0.87%, Film-Noir: 0.72%"
Aliens in the Attic,Horror,10.842311254860585,"Horror: 10.84%, Sci-Fi: 10.38%, Thriller: 7.52%, Action: 6.95%, Adventure: 5.33%, Mystery: 5.29%, Short: 4.93%, Fantasy: 4.68%, Documentary: 4.41%, Family: 4.26%, Animation: 4.07%, Drama: 4.04%, War: 3.68%, Comedy: 3.28%, Romance: 3.09%, History: 2.69%, Musical: 2.69%, Crime: 2.52%, Western: 2.35%, Biography: 2.24%, Sport: 2.01%, Music: 1.74%, Film-Noir: 1.02%"
Aliens the Awakening,,0.0,
Aliens vs. Predator_ Requiem,War,7.941148828794676,"War: 7.94%, Sci-Fi: 7.34%, Action: 6.80%, Horror: 6.58%, Thriller: 5.76%, Adventure: 5.29%, History: 5.17%, Animation: 5.17%, Mystery: 4.58%, Fantasy: 4.58%, Drama: 4.36%, Film-Noir: 4.13%, Family: 4.03%, Comedy: 3.96%, Biography: 3.84%, Crime: 3.61%, Western: 3.09%, Short: 2.97%, Romance: 2.73%, Documentary: 2.64%, Music: 2.04%, Sport: 1.88%, Musical: 1.49%"
Aliens,Horror,12.520455337118902,"Horror: 12.52%, Sci-Fi: 12.38%, Thriller: 8.41%, Action: 8.23%, Short: 6.02%, Adventure: 5.85%, Mystery: 5.15%, War: 4.50%, Fantasy: 4.18%, Animation: 4.08%, Family: 3.70%, Drama: 3.51%, Comedy: 3.06%, History: 2.78%, Crime: 2.65%, Romance: 2.62%, Biography: 2.10%, Music: 1.71%, Western: 1.63%, Sport: 1.57%, Musical: 1.28%, Film-Noir: 1.22%, Documentary: 0.84%"
Alien_ Covenant,Sci-Fi,7.446958704007088,"Sci-Fi: 7.45%, Action: 6.77%, Thriller: 6.38%, War: 6.11%, Adventure: 6.04%, Horror: 5.55%, Animation: 5.54%, Mystery: 4.81%, Crime: 4.78%, Family: 4.73%, Drama: 4.72%, Fantasy: 4.69%, Comedy: 4.29%, Biography: 4.23%, Romance: 3.78%, History: 3.50%, Short: 3.27%, Western: 3.07%, Music: 2.75%, Sport: 2.35%, Film-Noir: 2.29%, Musical: 2.06%, Documentary: 0.85%"
Alien³,Musical,6.423099906596219,"Musical: 6.42%, Sci-Fi: 6.06%, War: 6.00%, Short: 5.79%, Thriller: 5.51%, Sport: 5.42%, Action: 5.39%, Adventure: 5.23%, Horror: 5.12%, Mystery: 4.60%, Fantasy: 4.57%, Animation: 4.36%, Family: 4.32%, Drama: 4.18%, Western: 4.11%, Music: 4.00%, Biography: 3.83%, Crime: 3.67%, Comedy: 3.63%, Romance: 3.22%, History: 2.97%, Documentary: 0.87%, Film-Noir: 0.72%"
All the Boys Love Mandy Lane,Sport,7.05525971338464,"Sport: 7.06%, Thriller: 6.93%, Crime: 6.10%, Mystery: 5.96%, Action: 5.51%, Drama: 5.32%, Comedy: 5.18%, Film-Noir: 5.17%, Romance: 4.98%, Horror: 4.92%, Biography: 4.82%, Sci-Fi: 4.74%, Adventure: 4.44%, Fantasy: 3.93%, War: 3.60%, Family: 3.45%, Music: 3.39%, Animation: 3.30%, Musical: 2.92%, Documentary: 2.37%, Short: 2.18%, Western: 2.01%, History: 1.70%"
Aloha,Mystery,5.852244698645963,"Mystery: 5.85%, Comedy: 5.68%, Romance: 5.58%, Thriller: 5.26%, Drama: 5.21%, War: 5.05%, Music: 5.03%, Action: 4.89%, Musical: 4.77%, Sci-Fi: 4.73%, Crime: 4.72%, Adventure: 4.59%, Family: 4.45%, Biography: 4.38%, Animation: 4.29%, Fantasy: 4.13%, Horror: 4.10%, Sport: 4.04%, History: 3.55%, Film-Noir: 3.49%, Western: 2.83%, Documentary: 2.24%, Short: 1.14%"
Alone in the Dark 2,,0.0,
Alone in the Dark,Mystery,6.117443596236956,"Mystery: 6.12%, Western: 5.98%, Action: 5.40%, Thriller: 5.29%, Horror: 5.17%, Drama: 5.09%, War: 5.02%, Fantasy: 5.02%, Adventure: 5.01%, Sci-Fi: 5.00%, Family: 4.67%, Comedy: 4.48%, Crime: 4.40%, Film-Noir: 4.29%, Animation: 4.25%, History: 4.11%, Romance: 3.97%, Biography: 3.66%, Short: 3.01%, Music: 2.89%, Sport: 2.68%, Musical: 2.30%, Documentary: 2.16%"
Alvin & the Chipmunks,,0.0,
Alvin and the Chipmunks,,0.0,
Alvin and the Chipmunks_ Chipwrecked,Western,6.5083801241812305,"Western: 6.51%, Animation: 6.45%, War: 5.86%, Fantasy: 5.68%, Family: 5.50%, Adventure: 5.44%, Sci-Fi: 5.21%, Short: 5.06%, Action: 4.88%, Mystery: 4.67%, Romance: 4.55%, Thriller: 4.39%, Drama: 4.32%, Documentary: 4.14%, Comedy: 3.94%, History: 3.60%, Horror: 3.39%, Biography: 3.30%, Crime: 3.14%, Music: 2.93%, Film-Noir: 2.86%, Musical: 2.10%, Sport: 2.09%"
Alvin and the Chipmunks_ The Road Chip,Romance,6.59244363256356,"Romance: 6.59%, Music: 6.46%, Musical: 5.51%, Thriller: 5.50%, Crime: 5.49%, Comedy: 5.48%, Drama: 5.38%, Sport: 5.06%, Biography: 5.04%, Mystery: 4.91%, Action: 4.47%, Family: 4.45%, Adventure: 4.39%, Sci-Fi: 4.38%, Animation: 4.08%, Fantasy: 3.99%, War: 3.85%, Horror: 3.72%, Film-Noir: 3.39%, History: 3.29%, Western: 2.67%, Short: 1.18%, Documentary: 0.72%"
Alvin and the Chipmunks_ The Squeakquel,Family,7.00664581917934,"Family: 7.01%, Comedy: 6.26%, Horror: 6.15%, Sport: 5.86%, Music: 5.69%, Mystery: 5.65%, Romance: 5.58%, Animation: 5.54%, Fantasy: 5.51%, Sci-Fi: 5.41%, Adventure: 5.24%, Drama: 5.08%, Thriller: 4.79%, Action: 4.47%, Crime: 4.01%, Biography: 3.61%, War: 3.55%, Musical: 3.31%, History: 2.11%, Western: 1.84%, Film-Noir: 1.61%, Short: 1.45%, Documentary: 0.28%"
American Pie Presents_ Band Camp,,0.0,
American Pie Presents_ Beta House,Romance,9.131806629369997,"Romance: 9.13%, Horror: 7.42%, Comedy: 6.40%, Drama: 6.32%, Thriller: 6.14%, Mystery: 5.61%, Biography: 5.47%, Crime: 5.46%, Family: 5.21%, Animation: 4.86%, Fantasy: 4.60%, Music: 4.18%, Sci-Fi: 4.04%, Adventure: 3.81%, Sport: 3.81%, Action: 3.33%, History: 2.71%, Documentary: 2.64%, Musical: 2.46%, Western: 2.36%, War: 2.09%, Film-Noir: 1.34%, Short: 0.62%"
American Pie Presents_ The Book of Love,Romance,8.257037010337275,"Romance: 8.26%, Horror: 7.08%, Comedy: 6.94%, Biography: 6.74%, Music: 6.25%, Drama: 6.22%, Crime: 6.15%, Mystery: 5.67%, Thriller: 5.51%, Sport: 5.46%, Family: 4.72%, Sci-Fi: 4.32%, Fantasy: 3.91%, Adventure: 3.65%, Action: 3.60%, Animation: 3.46%, History: 3.08%, Film-Noir: 2.54%, War: 2.17%, Western: 1.99%, Musical: 1.56%, Short: 0.71%"
American Siege,,0.0,
American Zombie,,0.0,
Americana,,0.0,
Amicus,,0.0,
Amityville_ The Awakening,Horror,6.9878137102167335,"Horror: 6.99%, Thriller: 6.61%, Family: 6.58%, Animation: 6.54%, Mystery: 6.50%, Drama: 5.43%, Adventure: 5.24%, Crime: 5.14%, Fantasy: 5.08%, Romance: 5.04%, Comedy: 5.04%, Sci-Fi: 4.97%, Action: 4.25%, Documentary: 3.53%, War: 3.42%, Western: 3.33%, Musical: 2.96%, Sport: 2.76%, Music: 2.64%, Biography: 2.54%, Film-Noir: 2.34%, History: 1.84%, Short: 1.23%"
Among the Shadows,,0.0,
Anabel,,0.0,
