Movie,Top Genre,Top Percentage,All Genres
Aliens,Adventure,9.840425531914894,"Adventure: 9.84%, Drama: 9.84%, Sci-Fi: 9.18%, Action: 9.04%, Thriller: 8.24%, Fantasy: 7.31%, Comedy: 5.85%, Family: 5.59%, Animation: 5.45%, Mystery: 5.32%, Horror: 4.92%, Short: 3.86%, War: 3.32%, Biography: 3.06%, Crime: 3.06%, Romance: 1.99%, History: 1.46%, Sport: 0.80%, Music: 0.80%, Western: 0.66%, Musical: 0.27%, Film-Noir: 0.13%"
Alien_ Covenant,Drama,9.969325153374232,"Drama: 9.97%, Thriller: 9.51%, Adventure: 9.20%, Action: 8.74%, Sci-Fi: 7.98%, Comedy: 6.90%, Crime: 6.13%, Fantasy: 5.98%, Horror: 5.37%, Biography: 4.75%, Animation: 3.83%, Family: 3.83%, Mystery: 3.68%, Romance: 3.68%, War: 3.37%, History: 2.15%, Short: 1.38%, Music: 1.07%, Musical: 0.92%, Sport: 0.77%, Western: 0.46%, Film-Noir: 0.31%"
Alien_ Earth,,0.0,
Alien_ Romulus,Adventure,9.014925373134329,"Adventure: 9.01%, Drama: 9.01%, Thriller: 8.36%, Sci-Fi: 8.18%, Action: 8.00%, Fantasy: 5.97%, Comedy: 5.73%, Crime: 5.13%, Animation: 4.90%, Family: 4.90%, Mystery: 4.66%, Biography: 4.60%, Horror: 4.60%, War: 4.18%, History: 3.28%, Romance: 2.45%, Music: 2.33%, Sport: 2.27%, Short: 0.84%, Musical: 0.72%, Western: 0.48%, Film-Noir: 0.42%"
Alien³,Adventure,9.014925373134329,"Adventure: 9.01%, Drama: 9.01%, Thriller: 8.36%, Sci-Fi: 8.18%, Action: 8.00%, Fantasy: 5.97%, Comedy: 5.73%, Crime: 5.13%, Animation: 4.90%, Family: 4.90%, Mystery: 4.66%, Biography: 4.60%, Horror: 4.60%, War: 4.18%, History: 3.28%, Romance: 2.45%, Music: 2.33%, Sport: 2.27%, Short: 0.84%, Musical: 0.72%, Western: 0.48%, Film-Noir: 0.42%"
All About Eve,Drama,12.094763092269327,"Drama: 12.09%, Comedy: 8.48%, Thriller: 8.23%, Adventure: 7.86%, Mystery: 7.11%, Crime: 6.36%, Fantasy: 6.23%, Sci-Fi: 6.23%, Animation: 5.11%, Action: 5.11%, Family: 4.86%, Romance: 4.61%, Horror: 3.49%, Biography: 3.37%, War: 2.99%, Music: 2.74%, Sport: 1.50%, Musical: 1.25%, History: 1.12%, Film-Noir: 0.87%, Western: 0.37%"
All Quiet on the Western Front,Drama,11.089494163424124,"Drama: 11.09%, Action: 8.56%, Thriller: 7.30%, Adventure: 7.20%, Comedy: 7.20%, Sci-Fi: 6.32%, Fantasy: 6.03%, War: 5.74%, Biography: 5.35%, Family: 4.67%, Mystery: 4.67%, Romance: 4.57%, Animation: 4.38%, Crime: 4.28%, Horror: 3.40%, Sport: 2.14%, Music: 2.14%, History: 2.14%, Film-Noir: 1.07%, Musical: 0.68%, Western: 0.68%, Short: 0.39%"
Amadeus,Drama,10.518053375196232,"Drama: 10.52%, Action: 8.32%, Comedy: 7.85%, Adventure: 7.54%, Fantasy: 6.28%, Biography: 6.28%, Mystery: 6.28%, Crime: 5.49%, Animation: 5.18%, Thriller: 5.18%, Romance: 5.02%, Family: 4.87%, Music: 4.87%, Sci-Fi: 4.08%, War: 3.61%, Horror: 2.20%, Musical: 2.04%, History: 1.57%, Film-Noir: 1.26%, Sport: 1.10%, Western: 0.31%, Short: 0.16%"
American Beauty,Drama,12.063953488372094,"Drama: 12.06%, Comedy: 8.14%, Thriller: 7.56%, Crime: 6.83%, Mystery: 6.40%, Action: 6.25%, Sci-Fi: 6.10%, Adventure: 5.81%, Biography: 5.23%, Romance: 4.94%, Fantasy: 4.65%, War: 4.36%, Animation: 4.36%, Family: 4.22%, Horror: 3.49%, Sport: 3.05%, Music: 2.03%, History: 1.74%, Musical: 1.31%, Film-Noir: 1.16%, Short: 0.15%, Western: 0.15%"
American History X,Drama,10.048309178743962,"Drama: 10.05%, Adventure: 8.31%, Action: 7.92%, Comedy: 7.83%, Sci-Fi: 6.76%, Thriller: 6.76%, Fantasy: 6.38%, Crime: 5.80%, Mystery: 5.70%, Romance: 5.41%, War: 5.41%, Horror: 4.54%, Animation: 3.96%, Family: 3.86%, Biography: 3.67%, Music: 2.03%, Sport: 1.45%, Short: 1.26%, History: 1.06%, Musical: 0.87%, Western: 0.48%, Film-Noir: 0.39%, Documentary: 0.10%"
Amores Perros,Drama,9.474768280123584,"Drama: 9.47%, Comedy: 7.72%, Thriller: 7.31%, Adventure: 6.75%, Action: 6.28%, Mystery: 6.02%, Crime: 6.02%, Sci-Fi: 5.82%, Fantasy: 5.72%, Family: 5.20%, Animation: 4.89%, Romance: 4.79%, Biography: 4.07%, Horror: 3.60%, Sport: 3.45%, War: 3.40%, History: 2.57%, Music: 2.06%, Musical: 2.01%, Western: 1.65%, Film-Noir: 0.77%, Short: 0.41%"
Amélie,Drama,11.76470588235294,"Drama: 11.76%, Thriller: 8.64%, Comedy: 8.46%, Action: 6.99%, Adventure: 6.99%, Mystery: 6.80%, Romance: 6.43%, Crime: 5.70%, Sci-Fi: 5.70%, Family: 4.96%, Fantasy: 4.96%, Biography: 4.41%, Animation: 4.04%, War: 3.49%, Horror: 2.57%, Sport: 2.39%, Music: 2.02%, Musical: 1.29%, Film-Noir: 0.55%, History: 0.55%, Western: 0.55%, Documentary: 0.37%, Short: 0.37%"
Andhadhun,Drama,11.313131313131313,"Drama: 11.31%, Thriller: 8.28%, Comedy: 7.68%, Crime: 6.87%, Mystery: 6.67%, Adventure: 6.06%, Fantasy: 6.06%, Action: 5.86%, Romance: 5.05%, Biography: 4.44%, War: 4.44%, Family: 4.44%, Sci-Fi: 4.24%, Animation: 4.24%, Music: 4.04%, Musical: 2.83%, Horror: 2.83%, Sport: 1.82%, History: 1.21%, Film-Noir: 0.81%, Western: 0.40%, Short: 0.40%"
Animal,Drama,10.909090909090908,"Drama: 10.91%, Thriller: 8.25%, Adventure: 7.69%, Action: 7.13%, Comedy: 6.85%, Crime: 6.85%, Fantasy: 6.43%, Mystery: 6.43%, War: 4.76%, Family: 4.48%, Sci-Fi: 4.48%, Animation: 4.34%, Romance: 4.34%, Horror: 4.20%, Biography: 3.78%, Music: 2.10%, Musical: 2.10%, History: 1.68%, Sport: 1.40%, Western: 1.26%, Short: 0.42%, Film-Noir: 0.14%"
Another Round,Drama,10.012210012210012,"Drama: 10.01%, Thriller: 8.18%, Adventure: 7.94%, Comedy: 7.57%, Mystery: 7.57%, Action: 7.33%, Sci-Fi: 7.20%, Crime: 6.11%, Fantasy: 6.11%, Horror: 5.62%, Family: 5.25%, Animation: 4.27%, Biography: 4.15%, Romance: 3.66%, Music: 3.30%, Sport: 1.47%, War: 1.47%, Musical: 0.98%, History: 0.73%, Film-Noir: 0.61%, Western: 0.49%"
Apocalypse Now,Drama,11.3658070678128,"Drama: 11.37%, Adventure: 8.40%, Action: 7.64%, Fantasy: 7.26%, War: 6.78%, Thriller: 6.69%, Comedy: 6.49%, Mystery: 6.21%, Animation: 6.11%, Sci-Fi: 5.92%, Family: 5.25%, Romance: 4.20%, Biography: 4.01%, Crime: 3.92%, Horror: 2.48%, Music: 1.72%, History: 1.72%, Sport: 1.15%, Western: 1.15%, Musical: 1.05%, Film-Noir: 0.29%, Short: 0.19%"
Assembly Required,Drama,10.76923076923077,"Drama: 10.77%, Thriller: 8.46%, Comedy: 7.69%, Fantasy: 7.69%, Mystery: 6.92%, Family: 6.92%, Action: 6.92%, Adventure: 6.15%, Crime: 6.15%, Sci-Fi: 6.15%, Horror: 5.38%, Animation: 4.62%, Romance: 3.85%, Biography: 3.08%, Sport: 3.08%, War: 3.08%, Music: 2.31%, Musical: 0.77%"
Asuran,Drama,10.265486725663717,"Drama: 10.27%, Crime: 7.96%, Comedy: 7.96%, Thriller: 7.96%, Action: 7.43%, Mystery: 6.55%, Adventure: 6.37%, Fantasy: 6.02%, Family: 5.31%, Sci-Fi: 4.96%, Animation: 4.96%, Romance: 4.78%, War: 4.42%, Biography: 3.54%, Horror: 2.65%, Western: 2.30%, Sport: 1.59%, Music: 1.42%, History: 1.42%, Musical: 1.24%, Short: 0.53%, Film-Noir: 0.35%"
Au hasard Balthazar,Drama,9.07504363001745,"Drama: 9.08%, Adventure: 8.55%, Comedy: 8.38%, Action: 8.20%, Fantasy: 7.68%, Thriller: 7.33%, Sci-Fi: 6.46%, Crime: 5.76%, Animation: 5.24%, Mystery: 5.06%, Family: 5.06%, War: 4.01%, Horror: 3.32%, Biography: 2.97%, Romance: 2.97%, Music: 2.44%, Musical: 1.75%, Sport: 1.57%, History: 1.40%, Western: 1.05%, Short: 0.87%, Film-Noir: 0.87%"
Autumn Sonata,,0.0,
Avengers_ Age of Ultron,Drama,11.032531824611032,"Drama: 11.03%, Sci-Fi: 9.05%, Adventure: 8.35%, Action: 8.20%, Thriller: 8.06%, Comedy: 7.21%, Crime: 6.22%, Fantasy: 5.94%, Family: 5.09%, Mystery: 4.67%, Horror: 4.53%, Animation: 4.53%, War: 3.68%, Biography: 3.54%, Romance: 2.40%, Musical: 2.26%, Sport: 1.27%, History: 1.27%, Short: 0.85%, Music: 0.85%, Western: 0.85%, Film-Noir: 0.14%"
Avengers_ Endgame,Drama,11.582777440873256,"Drama: 11.58%, Adventure: 11.04%, Sci-Fi: 9.22%, Action: 8.98%, Comedy: 7.70%, Thriller: 6.73%, Fantasy: 6.67%, Animation: 5.22%, Family: 4.37%, Crime: 4.12%, War: 4.06%, Mystery: 4.00%, Horror: 2.91%, Biography: 2.91%, Romance: 2.85%, Sport: 1.82%, Music: 1.64%, History: 1.64%, Musical: 0.85%, Western: 0.61%, Film-Noir: 0.61%, Short: 0.49%"
Avengers_ Infinity War,Drama,14.439461883408072,"Drama: 14.44%, Adventure: 10.49%, Sci-Fi: 9.33%, Action: 8.43%, Fantasy: 7.00%, Thriller: 6.73%, Comedy: 6.01%, War: 5.83%, Family: 5.56%, Animation: 5.29%, Crime: 4.04%, Mystery: 3.50%, Horror: 3.05%, Biography: 2.69%, Romance: 2.33%, History: 1.35%, Short: 1.08%, Music: 0.81%, Western: 0.72%, Musical: 0.63%, Sport: 0.63%, Documentary: 0.09%"
Baahubali 2_ The Conclusion,,0.0,
Baahubali_ The Beginning,Drama,9.08265213442325,"Drama: 9.08%, Adventure: 8.99%, Fantasy: 8.72%, Action: 8.17%, Comedy: 7.81%, Animation: 6.63%, Thriller: 6.45%, Family: 6.18%, Sci-Fi: 5.54%, War: 5.18%, Crime: 4.27%, Mystery: 3.81%, Biography: 3.27%, History: 2.72%, Horror: 2.72%, Romance: 2.54%, Musical: 2.18%, Music: 2.18%, Sport: 1.73%, Short: 0.91%, Western: 0.64%, Film-Noir: 0.27%"
Babel,Drama,9.509803921568627,"Drama: 9.51%, Thriller: 7.79%, Action: 7.60%, Adventure: 7.55%, Fantasy: 6.76%, Comedy: 6.67%, Crime: 6.08%, Mystery: 5.64%, Family: 5.44%, Sci-Fi: 5.34%, Animation: 5.10%, War: 4.51%, Horror: 4.22%, Romance: 4.17%, Biography: 3.87%, Sport: 2.60%, Music: 1.91%, History: 1.86%, Musical: 1.27%, Western: 0.98%, Film-Noir: 0.59%, Short: 0.44%, Documentary: 0.10%"
Back to the Future Part II,Drama,11.302681992337165,"Drama: 11.30%, Comedy: 9.39%, Thriller: 9.20%, Adventure: 8.81%, Sci-Fi: 8.24%, Crime: 6.32%, Action: 6.13%, Mystery: 5.75%, Animation: 4.98%, Fantasy: 4.79%, Family: 4.60%, Romance: 3.83%, War: 3.83%, Biography: 3.64%, Sport: 3.45%, Horror: 2.68%, Music: 1.34%, Musical: 0.77%, Western: 0.57%, History: 0.38%"
Back to the Future Part III,Drama,11.641791044776118,"Drama: 11.64%, Adventure: 9.25%, Comedy: 8.21%, Thriller: 7.31%, Sci-Fi: 7.01%, Action: 6.72%, Mystery: 5.82%, War: 5.37%, Crime: 5.07%, Biography: 4.48%, Romance: 4.33%, Fantasy: 4.03%, Animation: 3.88%, Family: 3.58%, Western: 2.69%, Horror: 2.24%, Sport: 2.09%, History: 2.09%, Musical: 1.64%, Music: 1.49%, Film-Noir: 0.90%, Short: 0.15%"
Back to the Future,Drama,9.03054448871182,"Drama: 9.03%, Sci-Fi: 8.63%, Adventure: 8.37%, Comedy: 8.10%, Action: 7.04%, Fantasy: 6.91%, Thriller: 6.91%, Animation: 5.58%, Family: 5.44%, Crime: 5.31%, Mystery: 5.05%, Biography: 4.52%, Romance: 4.52%, War: 4.12%, Horror: 3.05%, Sport: 3.05%, Music: 1.33%, History: 1.06%, Western: 0.80%, Musical: 0.53%, Film-Noir: 0.40%, Short: 0.27%"
Bajrangi Bhaijaan,Drama,10.970464135021098,"Drama: 10.97%, Comedy: 9.07%, Adventure: 8.65%, Action: 6.96%, Fantasy: 6.54%, Thriller: 6.12%, Crime: 5.91%, Family: 5.49%, War: 5.06%, Mystery: 4.85%, Sci-Fi: 4.85%, Animation: 4.64%, Biography: 4.22%, Romance: 3.16%, Horror: 3.16%, Music: 2.11%, Musical: 1.90%, Sport: 1.90%, Western: 1.48%, History: 1.48%, Film-Noir: 1.05%, Short: 0.21%, Documentary: 0.21%"
Barack and Michelle Obama Endorse Kamala Harris for President,,0.0,
Barry Lyndon,Drama,10.444444444444445,"Drama: 10.44%, Comedy: 8.44%, Adventure: 8.22%, Action: 6.89%, Thriller: 6.89%, Fantasy: 6.67%, Crime: 6.52%, Mystery: 5.78%, Sci-Fi: 5.11%, War: 4.81%, Biography: 4.74%, Family: 4.22%, Horror: 4.15%, Animation: 4.00%, Romance: 3.70%, Music: 2.44%, History: 2.15%, Musical: 1.78%, Sport: 1.19%, Short: 0.74%, Film-Noir: 0.59%, Western: 0.52%"
Batman Begins,Drama,12.151616499442586,"Drama: 12.15%, Action: 9.70%, Thriller: 9.03%, Crime: 8.92%, Fantasy: 6.47%, Adventure: 6.02%, Comedy: 5.69%, Mystery: 5.24%, Sci-Fi: 5.02%, Animation: 4.68%, War: 4.35%, Biography: 4.24%, Family: 4.01%, Romance: 3.34%, Horror: 2.45%, Sport: 2.01%, Musical: 1.67%, Music: 1.67%, History: 1.23%, Western: 0.89%, Short: 0.67%, Film-Noir: 0.56%"
Beetlejuice Beetlejuice,Drama,10.0,"Drama: 10.00%, Thriller: 7.61%, Adventure: 7.46%, Fantasy: 7.46%, Mystery: 7.16%, Action: 6.72%, Comedy: 5.82%, Sci-Fi: 5.82%, Family: 5.82%, Animation: 5.67%, Crime: 4.78%, War: 3.88%, Romance: 3.58%, Biography: 3.43%, Horror: 3.28%, Music: 3.13%, Musical: 1.94%, Sport: 1.64%, History: 1.64%, Film-Noir: 1.49%, Western: 1.34%, Short: 0.30%"
Beetlejuice,Drama,10.0,"Drama: 10.00%, Thriller: 7.61%, Adventure: 7.46%, Fantasy: 7.46%, Mystery: 7.16%, Action: 6.72%, Comedy: 5.82%, Sci-Fi: 5.82%, Family: 5.82%, Animation: 5.67%, Crime: 4.78%, War: 3.88%, Romance: 3.58%, Biography: 3.43%, Horror: 3.28%, Music: 3.13%, Musical: 1.94%, Sport: 1.64%, History: 1.64%, Film-Noir: 1.49%, Western: 1.34%, Short: 0.30%"
Before Midnight,Adventure,10.303030303030303,"Adventure: 10.30%, Comedy: 10.30%, Drama: 9.70%, Fantasy: 8.48%, Thriller: 8.48%, Action: 7.27%, Animation: 6.67%, Sci-Fi: 6.06%, Crime: 6.06%, Family: 6.06%, Mystery: 4.24%, Romance: 3.64%, Horror: 3.64%, Biography: 3.03%, Sport: 2.42%, War: 1.82%, Music: 1.21%, Short: 0.61%"
Before Sunrise,Drama,10.21377672209026,"Drama: 10.21%, Thriller: 7.24%, Adventure: 6.89%, Crime: 6.41%, Comedy: 6.29%, Fantasy: 6.29%, Action: 6.06%, Sci-Fi: 6.06%, Mystery: 5.94%, Romance: 5.70%, Animation: 4.87%, Biography: 4.87%, Family: 4.75%, War: 4.28%, Music: 2.85%, Horror: 2.73%, Musical: 2.14%, History: 1.66%, Western: 1.54%, Film-Noir: 1.31%, Sport: 1.19%, Short: 0.48%, Documentary: 0.24%"
